name,address,gu_name,latitude,longitude
서초법원,서울특별시 서초구 서초대로 274 (서초동),서초구,37.49297,127.011875
서초역,서울특별시 서초구 반포대로 118 (서초동),서초구,37.49067495,127.0086118
서초역이화빌딩,서울특별시 서초구 반포대로21길 3 (서초동),서초구,37.487931,127.009126
서초우성사거리,서울특별시 서초구 강남대로 343 (서초동),서초구,37.493545,127.02943
서초중앙로,서울특별시 서초구 서초중앙로 225,서초구,37.501691,127.01152
서초파라곤,서울특별시 서초구 서초대로74길 29 (서초동) 서초파라곤,서초구,37.494941,127.027422
석촌서호,서울특별시 송파구 석촌호수로 176 (삼전동),송파구,37.5063929,127.0964684
석촌역,"서울특별시 송파구 백제고분로 358, 1층 (석촌동)",송파구,37.5042626,127.1061077
석촌호수,서울특별시 송파구 석촌호수로 262 (송파동),송파구,37.509581,127.104993
선릉동신빌딩R,서울특별시 강남구 테헤란로 409 (삼성동),강남구,37.505321,127.050409
선릉로,"서울특별시 강남구 선릉로93길 22, 대흥빌딩 1층 (역삼동)",강남구,37.505053,127.046577
선릉세화빌딩,"서울특별시 강남구 테헤란로64길 18, 세화빌딩 1층 (대치동)",강남구,37.50377562,127.051196
선릉역,"서울특별시 강남구 테헤란로 334, LG화재 빌딩 (역삼동)",강남구,37.50393894,127.0485135
선유도역,서울특별시 영등포구 양평로 115 (양평동4가),영등포구,37.537268,126.894594
선유동이레빌딩,서울특별시 영등포구 선유동2로 57 (양평제1동) 이레빌딩,영등포구,37.534109,126.896912
선정릉역,서울특별시 강남구 봉은사로 407 (삼성동) 에프오빌딩,강남구,37.5107549,127.0445597
성대입구,서울특별시 종로구 창경궁로 235 (명륜3가),종로구,37.582892,126.998392
성수역,서울특별시 성동구 성수이로 94 (성수동2가),성동구,37.543193,127.056943
성수이마트,서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점,성동구,37.5396996,127.0530083
성신여대,서울특별시 성북구 동소문로24길 12 (동선동1가),성북구,37.593135,127.018379
성신여대정문,서울특별시 성북구 보문로34길 62 (동선동2가),성북구,37.59091,127.0188
센트럴F1,서울특별시 서초구 신반포로 176 (반포동),서초구,37.505148,127.004395
센트럴시티,서울특별시 서초구 신반포로 176 (반포동),서초구,37.504707,127.004459
소공로,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)",중구,37.5637273,126.9807681
소공로북창,서울특별시 중구 세종대로18길 32 (소공동) 삼원빌딩,중구,37.5636856,126.9789237
송파개롱역,서울특별시 송파구 오금로 420 (가락동),송파구,37.496956,127.13652
송파구청,서울특별시 송파구 오금로 87 (방이동),송파구,37.514573,127.107404
송파나루역DT,서울특별시 송파구 오금로 142 (송파동),송파구,37.510793,127.1102658
송파방이DT,서울특별시 송파구 오금로 241 (방이동),송파구,37.506564,127.120495
송파사거리,서울특별시 송파구 송파대로 386 (송파동),송파구,37.5022788,127.1103904
송파아이파크,서울특별시 송파구 법원로 55 (문정동),송파구,37.479892,127.122379
송파위례,"서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)",송파구,37.478264,127.144067
송파헬리오시티,"서울특별시 송파구 송파대로 345 (가락동, 헬리오시티)",송파구,37.498289,127.104849
수서,서울특별시 강남구 밤고개로1길 10 (수서동) 수서현대벤쳐빌 지하2층,강남구,37.48801132,127.1017508
수서역R,서울특별시 강남구 광평로 281 (수서동),강남구,37.488008,127.10265
수유역,서울특별시 강북구 도봉로 342 (번동),강북구,37.6380167,127.026135
숙대,서울특별시 용산구 청파로47길 57 (청파동3가),용산구,37.54460479,126.9672252
숙대입구역,서울특별시 용산구 한강대로 291 (갈월동),용산구,37.544118,126.971891
순천향입구,서울특별시 용산구 대사관로 67 (한남동),용산구,37.533394,127.00563
순화동더샵,"서울특별시 중구 칠패로 27, 1층 (순화동)",중구,37.560072,126.971931
순화동에이스,서울특별시 중구 통일로 92 (순화동) KG타워,중구,37.563528,126.969144
숭례문,"서울특별시 중구 세종대로 17, 와이즈타워 1층 (남대문로5가)",중구,37.55874473,126.9730952
숭례문북창,서울특별시 중구 세종대로12길 12 (남대문로4가),중구,37.561725,126.976838
숭실대,서울특별시 동작구 사당로 4 (상도동),동작구,37.49538073,126.9548891
숭실대입구역,서울특별시 동작구 상도로 354 (상도동),동작구,37.4968346,126.9527123
스타필드코엑스몰R,서울특별시 강남구 영동대로 513 (삼성동) 코엑스 A106호,강남구,37.50999,127.061455
스탈릿대치R,서울특별시 강남구 남부순환로 2947 (대치동),강남구,37.494668,127.062583
스페이스본,서울특별시 종로구 사직로8길 4 (사직동) 광화문 풍림스페이스본,종로구,37.57532212,126.9692494
시청,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",중구,37.56629,126.979808
시청플러스,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",중구,37.566338,126.980055
신논현역,서울특별시 서초구 강남대로 483 (반포동) 청호빌딩,서초구,37.50529,127.023636
신당역,"서울특별시 중구 퇴계로 385, 1층 (흥인동)",중구,37.565522,127.014554
신당역사거리,서울특별시 중구 다산로 258 (흥인동),중구,37.565807,127.01643
신대방삼거리역,서울특별시 동작구 상도로 102 (상도동),동작구,37.499914,126.931766
신도림,서울특별시 구로구 경인로 610 (신도림동),구로구,37.505517,126.883953
신림,서울특별시 관악구 신림로 355-1 (신림동),관악구,37.48609493,126.9291602
신림DT,서울특별시 관악구 남부순환로 1419 (신림동),관악구,37.480935,126.908407
신림사거리,서울특별시 관악구 남부순환로 1619 (신림동),관악구,37.484768,126.930467
신림역포도몰,"서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)",관악구,37.48385383,126.9301799
신사가로수,서울특별시 강남구 압구정로12길 32 (신사동),강남구,37.521852,127.02251
신사역,서울특별시 강남구 도산대로 108 (논현동) 렉스타워,강남구,37.5162021,127.0207428
신사역성일빌딩,서울특별시 강남구 강남대로 584 (논현동),강남구,37.514132,127.020563
신설동역,서울특별시 동대문구 왕산로 19 (신설동),동대문구,37.5767228,127.0255446
신세계본점5F,서울특별시 중구 소공로 63 (충무로1가),중구,37.560951,126.981134
신세계본점6F,서울특별시 중구 퇴계로 77 (충무로1가),중구,37.560381,126.980758
신세계아이앤씨,"서울특별시 구로구 디지털로31길 61, 신세계디지털센터 101호 (구로동)",구로구,37.48587904,126.8916127
신세계영등포B,"서울특별시 영등포구 영중로 9, 신세계백화점 B관 1층 (영등포동4가)",영등포구,37.517162,126.905608
신세계영등포B2,"서울특별시 영등포구 영중로 9, 신세계백화점 B관 지하2층 (영등포동4가)",영등포구,37.517162,126.905608
신압구정,서울특별시 강남구 언주로174길 29 (신사동),강남구,37.528115,127.036441
신용산역,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",용산구,37.528702,126.966757
신월IC DT,서울특별시 양천구 남부순환로 430 (신월동),양천구,37.5294984,126.831983
신정DT,서울특별시 양천구 신월로 341 (신정동),양천구,37.521993,126.858865
신촌,서울특별시 서대문구 연세로 10-1 (창천동),서대문구,37.55648577,126.9371155
신촌명물거리,"서울특별시 서대문구 명물길 24, 1-5층 (창천동)",서대문구,37.557796,126.938095
신촌아트레온,서울특별시 서대문구 신촌로 129 (창천동),서대문구,37.556505,126.940238
신촌역,서울특별시 서대문구 신촌로 73 (창천동),서대문구,37.556167,126.934673
신촌오거리,서울특별시 마포구 신촌로16길 10 (노고산동),마포구,37.555137,126.934694
쌍문역,서울특별시 도봉구 도봉로 480 (창동),도봉구,37.648456,127.034783
아시아선수촌,서울특별시 송파구 백제고분로 69 (잠실동),송파구,37.51052862,127.0790472
아차산역,서울시 광진구 천호대로 676 ,광진구,37.5505388,127.0898757
아크로힐스논현,"서울특별시 강남구 봉은사로 304, 금강빌딩 1-2층 (역삼동)",강남구,37.50898041,127.0403869
아크플레이스,서울특별시 강남구 테헤란로 142 (역삼동),강남구,37.49971982,127.0349084
아현역,"서울특별시 서대문구 신촌로35길 10 (북아현동, E편한세상신촌 4단지)",서대문구,37.55782,126.956058
안국,서울특별시 종로구 북촌로 5-1 (재동),종로구,37.577338,126.985635
안암역,서울특별시 성북구 고려대로 102-2 (안암동5가),성북구,37.586319,127.030556
압구정,서울특별시 강남구 압구정로30길 17 (신사동),강남구,37.526283,127.02956
압구정R,서울특별시 강남구 언주로 861 (신사동),강남구,37.5273669,127.033061
압구정로,서울특별시 강남구 압구정로42길 32 (신사동),강남구,37.52680046,127.0347174
압구정로데오역,"서울특별시 강남구 선릉로 836, 삼원빌딩 1,2층 (청담동)",강남구,37.526549,127.040437
압구정미소,서울특별시 강남구 논현로 841 (신사동),강남구,37.52405601,127.027915
압구정역,"서울특별시 강남구 압구정로 170, 관영빌딩 1층 지하1층 (신사동)",강남구,37.52674095,127.0281105
압구정윤성빌딩,서울특별시 강남구 논현로 834 (신사동),강남구,37.5227934,127.0286009
애오개역,"서울특별시 마포구 마포대로 201, 마포트라팰리스II (아현동)",마포구,37.55218737,126.9555203
약수역,서울특별시 중구 다산로 129 (신당동),중구,37.555437,127.0107253
양재강남빌딩R,서울특별시 강남구 남부순환로 2621 (도곡동),강남구,37.485192,127.036685
양재역,서울특별시 서초구 강남대로 202 (양재동) 모산빌딩,서초구,37.4820475,127.0367682
양천향교역,서울특별시 강서구 강서로 463 (마곡동),강서구,37.566964,126.840731
어린이대공원역,서울시 광진구 능동로243 ,광진구,37.551946,127.076404
엔터식스,서울특별시 성동구 왕십리광장로 17 (행당동),성동구,37.56175811,127.0383328
엔터식스한양대,서울특별시 성동구 행당동 왕십리로 241 B1층,성동구,37.5570379,127.04002
여의도,서울특별시 영등포구 국제금융로2길 28 (여의도동),영등포구,37.52403519,126.9245179
여의도ABL타워,서울특별시 영등포구 의사당대로 147 (여의도동) 알리안츠타워,영등포구,37.518749,126.92779
여의도IFC(1F),서울특별시 영등포구 국제금융로 10 (여의도동),영등포구,37.525273,126.924668
여의도IFC몰(L1)R,서울특별시 영등포구 국제금융로 10 (여의도동)  지하1층 178호,영등포구,37.525127,126.925508
여의도KBS R,서울특별시 영등포구 의사당대로 26 (여의도동),영등포구,37.526596,126.918456
여의도공원R,서울특별시 영등포구 여의공원로 101 (여의도동),영등포구,37.529231,126.924872
여의도역R,서울특별시 영등포구 의사당대로 83 (여의도동) 1층,영등포구,37.523328,126.923439
여의도의사당,"서울특별시 영등포구 국회대로74길 12, 남중빌딩 1층 (여의도동)",영등포구,37.530023,126.92109
여의도일신,서울특별시 영등포구 은행로 11 (여의도동) 1층 1부,영등포구,37.528,126.920103
여의도한양증권,서울특별시 영등포구 국제금융로6길 7 (여의도동) 한양증권,영등포구,37.522418,126.929093
여의도호성,"서울특별시 영등포구 여의대방로65길 24, 호성빌딩 1층 (여의도동)",영등포구,37.520176,126.929426
여의도화재보험,서울특별시 영등포구 국제금융로6길 38 (여의도동),영등포구,37.521345,126.926004
역삼대로,"서울특별시 강남구 테헤란로 211, 한국고등교육재단빌딩 1층 (역삼동)",강남구,37.501623,127.039375
역삼럭키,서울특별시 강남구 도곡로 183 (역삼동),강남구,37.492209,127.039389
역삼아레나빌딩,서울특별시 강남구 언주로 425 (역삼동),강남구,37.501087,127.043069
역삼역,"서울특별시 강남구 테헤란로 145, 우신빌딩 1층 (역삼동)",강남구,37.50080096,127.0351577
역삼초교사거리,서울특별시 강남구 역삼로 123 (역삼동),강남구,37.4941059,127.0329973
역삼포스코,"서울특별시 강남구 테헤란로 134, P&S TOWER (역삼동)",강남구,37.499721,127.033582
연대,서울특별시 서대문구 연세로 35 (창천동),서대문구,37.558706,126.936727
연대동문,서울특별시 서대문구 성산로 565 (대신동),서대문구,37.566385,126.946273
연세백양로,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교,서대문구,37.562644,126.937529
연세세브란스,서울특별시 중구 통일로 10 (남대문로5가),중구,37.557207,126.97354
연세종합관,"서울특별시 서대문구 연세로 50, 연세세브란스 종합관 (신촌동)",서대문구,37.56177145,126.9414708
연신내,서울특별시 은평구 통일로 867 (갈현동),은평구,37.620417,126.919913
연신내역사거리,서울특별시 은평구 통일로 842 (불광동),은평구,37.61862,126.922062
연합뉴스,서울특별시 종로구 율곡로2길 25 (수송동),종로구,37.5743289,126.980459
연희DT,서울특별시 서대문구 연희로 144 (연희동),서대문구,37.5702143,126.9339777
연희동,서울특별시 서대문구 연희로 97 (연희동),서대문구,37.566702,126.930475
염창역,서울특별시 강서구 공항대로 627 (염창동),강서구,37.547359,126.874436
영동2교,"서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)",서초구,37.48203954,127.0425748
영등포KT,서울특별시 영등포구 영중로 119 (영등포동8가),영등포구,37.526792,126.904706
영등포본동,서울특별시 영등포구 영등포로 254 (영등포동3가),영등포구,37.518713,126.909559
영등포신길DT,서울특별시 영등포구 신길로 137 (신길동),영등포구,37.504566,126.910073
영등포역,서울특별시 영등포구 경인로 870 (영등포동1가),영등포구,37.5169614,126.909139
영풍문고,서울특별시 종로구 청계천로 41 (서린동) 영풍빌딩,종로구,37.5695584,126.9821243
예술의전당,"서울특별시 서초구 남부순환로323길 1, 1층 (서초동)",서초구,37.48115265,127.0134724
오류동역,서울특별시 구로구 경인로 216 (오류동),구로구,37.4962155,126.8448614
오목교역,서울특별시 양천구 오목로 354 (목동),양천구,37.5235882,126.8765212
올림픽공원남문,서울특별시 송파구 위례성대로 102 (방이동),송파구,37.5133,127.123113
올림픽공원북문,서울특별시 강동구 강동대로 171 (성내동),강동구,37.525403,127.125932
올림픽대교북단,서울특별시 광진구 광나루로 608 (구의동),광진구,37.541129,127.09524
올림픽아파트,서울특별시 송파구 양재대로 1222 (방이동),송파구,37.515315,127.133237
올림픽평화의문,서울특별시 송파구 위례성대로 38 (방이동) 해태그린피아빌라트,송파구,37.5156426,127.1164819
올림픽훼미리,서울특별시 송파구 중대로 68 (문정동),송파구,37.491626,127.116308
왕십리역,서울특별시 성동구 왕십리로 326 (도선동),성동구,37.5627541,127.0339072
외대,서울특별시 동대문구 휘경로 12-1 (이문동),동대문구,37.59575188,127.0614002
외대정문,서울특별시 동대문구 이문로 93 (이문동),동대문구,37.5953464,127.0590302
용산아이파크몰,서울특별시 용산구 한강대로23길 55,용산구,37.5288539,126.9640447
용산역써밋R,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",용산구,37.527586,126.965401
용산파크타워,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",용산구,37.523818,126.970389
우장산역,서울특별시 강서구 강서로 267 (내발산동),강서구,37.549501,126.835984
월계역,"서울특별시 노원구 초안산로2라길26 월계동(104,105,106호)",노원구,37.6295,127.0574
월계이마트,서울특별시 노원구 마들로3길 15 (월계동),노원구,37.627155,127.062094
월계트레이더스,서울시 노원구 마들로3길 15 ,노원구,37.6277053,127.0614978
월곡역,"서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)",성북구,37.601718,127.040446
은평구청입구,서울특별시 은평구 은평로 170 (응암동),은평구,37.601042,126.926789
은평이마트,서울특별시 은평구 은평로 111 (응암동),은평구,37.60037923,126.9202735
은행사거리,"서울특별시 노원구 중계로 217, 중흥빌딩 103,203호 (중계동)",노원구,37.65048737,127.0759861
을지로2가,서울특별시 중구 삼일대로 358 (을지로2가),중구,37.566347,126.988066
을지로4가역,서울특별시 중구 을지로 170 (을지로4가),중구,37.566682,126.997285
을지로경기빌딩,서울특별시 중구 남대문로10길 9 (삼각동) 경기빌딩,중구,37.567172,126.983156
을지로국제빌딩,서울특별시 중구 남대문로 109 (다동),중구,37.566952,126.982219
을지로내외빌딩R,서울특별시 중구 을지로 51 (을지로2가),중구,37.566479,126.983663
을지로삼화타워,서울특별시 중구 을지로5길 16 삼화타워1층,중구,37.566902,126.984707
을지로한국빌딩,"서울특별시 중구 을지로 50, 1층 (을지로 2가)",중구,37.565722,126.98329
을지병원사거리,"서울특별시 강남구 논현로 752 (논현동,구산빌딩)",강남구,37.5191632,127.0286446
이대ECC,서울특별시 서대문구 이화여대길 52 (대현동) 이화여자대학교 B415호,서대문구,37.561631,126.94735
이대R,서울특별시 서대문구 이화여대길 34 (대현동),서대문구,37.55848315,126.9459643
이마빌딩,서울특별시 종로구 종로1길 42 (수송동),종로구,37.5738637,126.9789715
이수역,서울특별시 서초구 동작대로 112 (방배동),서초구,37.4864664,126.9827403
이수역사거리,"서울특별시 서초구 서초대로 3-4 (방배동, 방배디오슈페리움1)",서초구,37.48585,126.983027
이수자이,서울특별시 동작구 사당로 300 (사당동 이수자이),동작구,37.484414,126.980047
이촌,서울특별시 용산구 이촌로 276 (이촌동),용산구,37.518605,126.977271
이태원거리,"서울특별시 용산구 이태원로 213, 1,2층 (한남동)",용산구,37.534988,126.99756
이태원역,서울특별시 용산구 이태원로 188 (이태원동),용산구,37.534273,126.994789
인사,서울특별시 종로구 인사동길 14 (인사동),종로구,37.5721293,126.9870349
자양,서울특별시 광진구 능동로 50 (자양동),광진구,37.5354769,127.0691462
자양사거리,서울특별시 광진구 아차산로 355,광진구,37.5371158,127.0825821
잠실대교남단R,서울특별시 송파구 올림픽로35길 141 (신천동),송파구,37.515511,127.099006
잠실새내역,서울특별시 송파구 올림픽로 96 (잠실동),송파구,37.511679,127.081062
잠실시그마타워,서울특별시 송파구 올림픽로 289 (신천동),송파구,37.514567,127.102493
잠실역,"서울특별시 송파구 송파대로 562, 한빛프라자 1층, 2층 (신천동)",송파구,37.515272,127.099231
잠실푸르지오월드,"서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 (신천동)",송파구,37.517649,127.103426
장한평역,서울특별시 동대문구 장한로 10 (장안동),동대문구,37.562337,127.065511
적선,"서울특별시 종로구 새문안로5길 55, 노스게이트빌딩 1층 (적선동)",종로구,37.57520431,126.9739361
정부서울청사R,서울특별시 종로구 새문안로5가길 28 (적선동),종로구,37.574411,126.973571
종각,서울특별시 종로구 종로 64 (종로2가),종로구,37.5699183,126.9845281
종로3가,"서울특별시 종로구 종로 113-1, 1-4층 (종로3가)",종로구,37.5705527,126.9902055
종로관수,서울특별시 종로구 삼일대로20길 13 (관수동),종로구,37.569385,126.988665
종로관철,"서울특별시 종로구 종로12길 21, 2층 (관철동)",종로구,37.569058,126.986013
종로구청,서울특별시 종로구 삼봉로 71 (수송동),종로구,37.572662,126.981138
종로수송,서울특별시 종로구 종로5길 30 (청진동) 1~3층,종로구,37.5714931,126.9807831
종로평창동,서울특별시 종로구 평창12길 3 (평창동),종로구,37.606149,126.967213
종암,서울특별시 성북구 종암로 122 (종암동),성북구,37.601095,127.033847
종암DT,서울특별시 성북구 종암로 17 (종암동),성북구,37.5919525,127.0360401
주얼리시티,서울특별시 종로구 종로 183 (인의동) 효성주얼리시티,종로구,37.57154914,126.998705
중계역,"서울특별시 노원구 동일로 1339, 대한빌딩 (상계동)",노원구,37.64817,127.062244
중구저동,서울특별시 중구 수표로 34 (저동2가),중구,37.5643686,126.9903382
중랑구청,서울특별시 중랑구 신내로 72,중랑구,37.60538908,127.0957558
중랑역,서울특별시 중랑구 망우로30길 3 (상봉동),중랑구,37.5930326,127.0747358
중앙대,서울특별시 동작구 흑석로 75-1 (흑석동),동작구,37.506933,126.958125
차병원사거리,"서울특별시 강남구 봉은사로 213, 센트럴타워 (논현동)",강남구,37.508032,127.035373
창동이마트,서울특별시 도봉구 노해로65길 4 (창동),도봉구,37.651645,127.046869
천호로데오,서울특별시 강동구 천호대로 1037 (천호동),강동구,37.5378069,127.1273094
천호역,"서울특별시 강동구 천호대로 1012, 태승빌딩 (성내동)",강동구,37.53795191,127.1245793
천호이마트,서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관,강동구,37.538933,127.125214
청계산입구역,서울특별시 서초구 청계산로 203 (신원동),서초구,37.447323,127.05625
청담,"서울특별시 강남구 도산대로 532, 인희빌딩 1층 (청담동)",강남구,37.5243631,127.0515599
청담공원,서울특별시 강남구 학동로 506 (삼성동),강남구,37.5186549,127.0514387
청담사거리,서울특별시 강남구 도산대로 458 (청담동) 리츠타워,강남구,37.5236351,127.0468651
청담스타R,서울특별시 강남구 도산대로57길 24 (청담동),강남구,37.525216,127.041827
청담영동대로,서울특별시 강남구 영동대로 720 (청담동),강남구,37.522156,127.056449
충무로역,"서울특별시 중구 퇴계로 197, 충무빌딩 1층 (필동 2가)",중구,37.561499,126.993864
충정로역,서울특별시 서대문구 충정로 23,서대문구,37.56137,126.963219
충정타워,"서울특별시 서대문구 서소문로 21, 충정타워빌딩 1층 (충정로3가)",서대문구,37.559869,126.96411
코엑스몰,서울특별시 강남구 영동대로 513 (삼성동) 코엑스 O103호,강남구,37.513715,127.059245
코엑스별마당,서울특별시 강남구 영동대로 513 (삼성동),강남구,37.51015,127.060275
코엑스사거리,서울특별시 강남구 영동대로 616 (삼성동),강남구,37.515351,127.060109
큰길타워,"서울특별시 강남구 테헤란로 223, 큰길타워빌딩 (역삼동)",강남구,37.50236693,127.0407
타임스퀘어,서울특별시 영등포구 영중로 15 지상2층 (영등포동4가),영등포구,37.516985,126.903387
타임스퀘어B2,"서울특별시 영등포구 영중로 15, 지하2층 (영등포동4가)",영등포구,37.516985,126.903387
타임스퀘어R,서울특별시 영등포구 영중로 15 지하 1층 (영등포동4가),영등포구,37.517139,126.903606
태평로,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)",중구,37.56248285,126.9767928
파미에파크R,서울특별시 서초구 사평대로 205 (반포동) CENTRALCITY,서초구,37.5030521,127.004362
퍼시픽타워,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)",중구,37.56132157,126.9730264
포스코,"서울특별시 강남구 삼성로86길 7, 1층 (대치동)",강남구,37.50576,127.057966
포스코사거리,서울특별시 강남구 테헤란로 505 (삼성동) 화진빌딩,강남구,37.5075307,127.0574271
포이,서울특별시 강남구 논현로 88 (개포동),강남구,37.47781106,127.0451411
하이브랜드,"서울특별시 서초구 매헌로 16, 리빙관 101호 (양재동)",서초구,37.46330766,127.0368447
하이테크시티,서울특별시 영등포구 경인로 775 (문래동3가) 에이스하이테크시티,영등포구,37.51467062,126.8986474
학동사거리,서울특별시 강남구 도산대로 328 (논현동),강남구,37.5223645,127.0379543
학동역,서울특별시 강남구 논현로 704 (논현동),강남구,37.51464884,127.0307302
학여울역,서울특별시 강남구 영동대로 215 (대치동),강남구,37.49803646,127.0684943
한강진역R,서울특별시 용산구 이태원로 252 (한남동),용산구,37.537131,127.00098
한국프레스센터,서울특별시 중구 세종대로 124 (태평로1가),중구,37.567381,126.977859
한남동R,서울특별시 용산구 독서당로 94 (한남동),용산구,37.53485,127.010919
한성대입구역,서울특별시 성북구 성북로 11 (성북동1가),성북구,37.589054,127.004839
한양대,서울특별시 성동구 왕십리로 225 (행당동),성동구,37.55726984,127.0421649
한티역,"서울특별시 강남구 도곡로 408, 디마크빌딩 101호 (대치동)",강남구,37.496801,127.055055
합정,"서울특별시 마포구 월드컵로1길 14 (합정동) 마포한강푸르지오 110, 111, 112-2",마포구,37.54963,126.912999
합정메세나몰,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",마포구,37.551004,126.913848
합정폴리스R,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",마포구,37.5509,126.9134
현대디큐브2F,서울특별시 구로구 경인로 662 (신도림동),구로구,37.508636,126.889225
현대디큐브B2,서울특별시 구로구 경인로 662 (신도림동),구로구,37.508828,126.889488
현대목동,"서울특별시 양천구 목동동로 257, 현대백화점목동점 지하 2층 (목동)",양천구,37.526848,126.875023
현대미아,"서울특별시 성북구 동소문로 315, 현대백화점미아점 지하 1층 (길음동)",성북구,37.60837822,127.0287483
혜화역,서울시 종로구 대학로12길 4 1~2층,종로구,37.5824779,127.002185
홍대갤러리,"서울특별시 마포구 와우산로 101, 정명빌딩 (서교동)",마포구,37.55328184,126.9248279
홍대공항철도역,서울특별시 마포구 양화로 178 (동교동),마포구,37.557491,126.925146
홍대삼거리,서울특별시 마포구 와우산로 64 (상수동),마포구,37.550266,126.923179
홍대역,"서울특별시 마포구 양화로 165, 상진빌딩 1층 (동교동)",마포구,37.557175,126.923654
홍대입구역사거리R,서울특별시 마포구 양화로 125 (서교동),마포구,37.554636,126.92036
홍제역,서울특별시 서대문구 통일로 451 (홍제동),서대문구,37.588658,126.943864
화곡DT,서울특별시 강서구 등촌로 57 (화곡동),강서구,37.535149,126.863232
화곡동,서울특별시 강서구 화곡로 142(화곡동),강서구,37.5405115,126.8372413
환구단,서울특별시 중구 소공로 112 (소공동),중구,37.564448,126.979157
황학사거리,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",성동구,37.567644,127.023697
황학캐슬,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,중구,37.57124,127.022905
회기역사거리,서울특별시 동대문구 이문로 37 (회기동),동대문구,37.590784,127.056098
회현역,서울특별시 중구 퇴계로 72 (회현동) 리더스뷰남산,중구,37.5589809,126.9807467
효창공원앞역,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",용산구,37.539305,126.96306
